# key_hex	key_dec	text
0x01f5	501	odrzucił Twoje zaproszenie.\\nPowód:
0x072c	1836	Podano nieprawidłowy czas.
0x072d	1837	Przyrost:
0x072e	1838	protokół
0x072f	1839	Czas początkowy:
0x0730	1840	Anulować
0x0731	1841	towary drugiej jakości
0x0732	1842	OK
0x0733	1843	Najwyżej
0x0734	1844	Ustaw minutnik
0x0735	1845	minut na ruch
0x0736	1846	Brak timera
0x073b	1851	Ostatni ruch
0x073c	1852	Twój przeciwnik zaproponował remis. \\nCzy akceptujesz?
0x073d	1853	Oceniana gra
0x073e	1854	Losowanie ofert
0x073f	1855	Twój przeciwnik poprosił o cofnięcie swojego poprzedniego ruchu.\\nCzy jest to dopuszczalne?
0x0740	1856	Cofnij obrót
0x0741	1857	*** Oferta losowania odrzucona.
0x0742	1858	Czy na pewno chcesz zrezygnować?
0x0743	1859	wygrywa grę.
0x0744	1860	*** Poproszono o cofnięcie
0x0745	1861	Rysować
0x0746	1862	*** Cofnięcie przyznane
0x0747	1863	minuta czasu początkowego.
0x0748	1864	drugi przyrost.
0x074a	1866	bez limitu czasu.
0x0751	1873	Nic
0x0752	1874	min./ruch
0x0753	1875	Ustaw minutnik
0x0754	1876	Tylko gospodarz stołu może ustawiać liczniki czasu.
0x0755	1877	Regulator czasowy:
0x0756	1878	Czas:
0x0760	1888	ocenione.
0x0761	1889	bez oceny.
0x08da	2266	Czerwony
0x08db	2267	Biały
0x08dd	2269	Czerwony
0x08de	2270	Biały
0x0b48	2888	Dowiedz się więcej
0x0b4c	2892	Pokaż link do mojej gry w \\nmy Yahoo!
0x0b4d	2893	Dowiedz się więcej
0x0b80	2944	Oglądać
0x0c5b	3163	Twój
0x0c60	3168	Czas:
0x0d35	3381	Opcje
0x0d36	3382	Zrobione
0x0d43	3395	Opcje
0x0d44	3396	Oglądać
0x0dde	3550	Awatary:
0x0de8	3560	Filtr wulgaryzmów:
0x0e0c	3596	chwila.
0x0e1b	3611	Nic
0x0e1c	3612	Mocny
0x0e1d	3613	Słaby
0x111f	4383	Koniec gry:
0x1129	4393	Pozostały czas:
0x1131	4401	Reklama:
0x1143	4419	Rezygnować
0x158a	5514	Platforma Macintosh nie obsługuje skryptu na żywo.
0x159b	5531	Głos
0x1605	5637	Czas rozpocząć grę:
0x1629	5673	1 dzień
0x162a	5674	1 godzina
0x162b	5675	1 minuta
0x162c	5676	10 minut
0x162d	5677	15 minut
0x162e	5678	3 godziny
0x162f	5679	30 minut
0x1630	5680	5 minut
0x1631	5681	Zakaz
0x1632	5682	Rzut
0x1633	5683	Niemy
0x1634	5684	Administracja pokoju:
0x16b8	5816	Opis: \\n (opcjonalnie)
0x16b9	5817	Pokaż członkostwo All-Star\\n
0x16ba	5818	Głos
0x1761	5985	Anulować
0x1762	5986	Opcje gry
0x1763	5987	Start
0x18cd	6349	Zamieniać
