# key_hex	key_dec	text
0x0136	310	Force Forfeit
0x0137	311	Wait:
0x0140	320	OK
0x0142	322	Audio Alert
0x0164	356	Alert
0x0165	357	OK
0x0168	360	Cancel
0x016c	364	Ignore
0x016d	365	Profile
0x016e	366	Send
0x016f	367	Close
0x0179	377	Boot
0x017c	380	 seconds.
0x0180	384	Invite
0x01f5	501	 has declined your invitation.\nReason: 
0x0b48	2888	Learn More
0x0b4c	2892	Show a link to my game in\nmy Yahoo! Messenger status.
0x0b4d	2893	Learn More
0x0b80	2944	Watch
0x0c5b	3163	Your 
0x0d35	3381	Options
0x0d36	3382	Done
0x0d43	3395	Options
0x0d44	3396	Watch
0x0dde	3550	Avatars:
0x0de8	3560	Profanity Filter:
0x0e0c	3596	 minute. 
0x0e1b	3611	None
0x0e1c	3612	Strong
0x0e1d	3613	Weak
0x111f	4383	Game Over:
0x1129	4393	Time Left: 
0x1131	4401	Advertisement:
0x11bf	4543	Choose Type
0x11c0	4544	Ok
0x11c1	4545	solid 
0x11c2	4546	stripe
0x11c6	4550	 has ball in hand.
0x1213	4627	Choose pocket.
0x1214	4628	Click a ball you wish to strike.
0x1217	4631	Drag cue with left mouse button.
0x1225	4645	Foul!
0x1243	4675	Press space to shoot.
0x1244	4676	Pull with Shift+left mouse button to shoot.
0x1245	4677	Pull with right mouse button to shoot.
0x1252	4690	Scratch!
0x1253	4691	Shoot Again!
0x1254	4692	Shoot!
0x125c	4700	Which ball type would you like to play?
0x125d	4701	You may move the cue ball before you shoot.
0x12b5	4789	reset
0x132c	4908	 30 sec. per move.
0x132d	4909	 no timer.
0x132e	4910	 rated.
0x132f	4911	 sec. per move.
0x1338	4920	English
0x136c	4972	Power
0x13fc	5116	 Time per move:
0x13fd	5117	 Timer
0x1400	5120	Cancel
0x1401	5121	Eight Ball Game
0x1402	5122	Game Options
0x1403	5123	Rated game.
0x1404	5124	Start
0x1405	5125	Training.
0x140a	5130	sec.
0x1413	5139	 wins the game.
0x158a	5514	The Macintosh platform does not support livescript.
0x159b	5531	Voice
0x1605	5637	Time to game start: 
0x1629	5673	1 day
0x162a	5674	1 hour
0x162b	5675	1 minute
0x162c	5676	10 minutes
0x162d	5677	15 minutes
0x162e	5678	3 hours
0x162f	5679	30 minutes
0x1630	5680	5 minutes
0x1631	5681	Ban
0x1632	5682	Kick
0x1633	5683	Mute
0x1634	5684	Room Administration:
0x1676	5750	Cancel
0x1677	5751	Learn More
0x1694	5780	Nine Ball Game
0x1696	5782	9-ball pool is available to Yahoo! Games All-Star members only.
0x169c	5788	9-ball pool is available to Yahoo! Games All-Star members only.
0x16b2	5810	8-ball.
0x16b3	5811	9-ball.
0x16b5	5813	8-ball.
0x16b6	5814	9-ball.
0x16b7	5815	Training.
0x16b8	5816	Description:\n(optional)
0x16b9	5817	Show All-Star\nmembership
0x16ba	5818	Voice
0x1761	5985	Cancel
0x1762	5986	Game Options
0x1763	5987	Start
0x179d	6045	y
0x18cd	6349	Swap
0x18ce	6350	Could not open table window.\nPlease set your browser to allow pop-ups for this site and try again.
0x18cf	6351	Attempting to pop up table window...
