# key_hex	key_dec	text
0x0134	308	תפסיק לשחק ואל תרשם את התוצאה של המשחק הזה.
0x0135	309	שמור משחק:
0x0136	310	חילוט בכוח
0x0137	311	לַחֲכוֹת:
0x0140	320	בְּסֵדֶר
0x0142	322	התראת שמע
0x0164	356	עֵרָנִי
0x0165	357	בְּסֵדֶר
0x0168	360	לְבַטֵל
0x016c	364	לְהִתְעַלֵם
0x016d	365	פּרוֹפִיל
0x016e	366	לִשְׁלוֹחַ
0x016f	367	לִסְגוֹר
0x0179	377	מַגָף
0x017c	380	שניות.
0x0180	384	לְהַזמִין
0x01f5	501	דחה את הזמנתך.\\nסיבה:
0x072c	1836	צוין זמן לא חוקי.
0x072d	1837	תוֹסֶפֶת:
0x072e	1838	פּרוֹטוֹקוֹל
0x072f	1839	זמן ראשוני:
0x0730	1840	לְבַטֵל
0x0731	1841	שניות
0x0732	1842	בְּסֵדֶר
0x0733	1843	לְכָל הַיוֹתֵר
0x0734	1844	הגדר טיימר
0x0735	1845	דקות לכל מהלך
0x0736	1846	אין טיימר
0x073b	1851	מהלך אחרון
0x073c	1852	תיקו הוצע על ידי היריב שלך.\\nהאם אתה מקבל?
0x073d	1853	משחק מדורג
0x073e	1854	הגרלת הצעה
0x073f	1855	היריב שלך ביקש שהצעד הקודם שלו יוחזר.\\nהאם זה מקובל?
0x0740	1856	בטל סיבוב
0x0741	1857	*** הצעת הגרלה נדחתה.
0x0742	1858	האם אתה בטוח שאתה רוצה להתפטר?
0x0743	1859	מנצח את המשחק.
0x0744	1860	*** ביטול התבקש
0x0745	1861	לִמְשׁוֹך
0x0746	1862	*** ניתן לבטל
0x0747	1863	זמן התחלתי של דקה.
0x0748	1864	עלייה שנייה.
0x074a	1866	ללא הגבלת זמן.
0x0751	1873	אַף לֹא אֶחָד
0x0752	1874	דקות/תנועה
0x0753	1875	הגדר טיימר
0x0754	1876	רק המארח של השולחן רשאי להגדיר את הטיימרים.
0x0755	1877	שָׁעוֹן עֶצֶר:
0x0756	1878	זְמַן:
0x0760	1888	מדורג.
0x0761	1889	לא מדורג.
0x08da	2266	אָדוֹם
0x08db	2267	לָבָן
0x08dd	2269	אָדוֹם
0x08de	2270	לָבָן
0x0b48	2888	למידע נוסף
0x0b4c	2892	הצג קישור למשחק שלי ב\\nmy Yahoo!
0x0b4d	2893	למידע נוסף
0x0b80	2944	לִצְפּוֹת
0x0c5b	3163	שֶׁלְךָ
0x0c60	3168	זְמַן:
0x0d35	3381	אפשרויות
0x0d36	3382	נַעֲשָׂה
0x0d43	3395	אפשרויות
0x0d44	3396	לִצְפּוֹת
0x0dde	3550	אווטרים:
0x0de8	3560	מסנן ניבול פה:
0x0e0c	3596	דַקָה.
0x0e1b	3611	אַף לֹא אֶחָד
0x0e1c	3612	חָזָק
0x0e1d	3613	חַלָשׁ
0x111f	4383	נגמר המשחק:
0x1129	4393	זמן שנותר:
0x1131	4401	פִּרסוֹמֶת:
0x1143	4419	לְהִתְפַּטֵר
0x158a	5514	פלטפורמת המקינטוש אינה תומכת ב-livescript.
0x159b	5531	קוֹל
0x1605	5637	זמן לתחילת המשחק:
0x1629	5673	יום אחד
0x162a	5674	שעה אחת
0x162b	5675	דקה אחת
0x162c	5676	10 דקות
0x162d	5677	15 דקות
0x162e	5678	3 שעות
0x162f	5679	30 דקות
0x1630	5680	5 דקות
0x1631	5681	לֶאֱסוֹר
0x1632	5682	בְּעִיטָה
0x1633	5683	לְהַשְׁתִיק
0x1634	5684	ניהול החדר:
0x16b8	5816	תיאור: \\n (אופציונלי)
0x16b9	5817	הצג חברות ב-All-Star\\n
0x16ba	5818	קוֹל
0x1761	5985	לְבַטֵל
0x1762	5986	אפשרויות משחק
0x1763	5987	הַתחָלָה
0x18cd	6349	לְהַחלִיף
