# key_hex	key_dec	text
0x011d	285	No puedes ignorarte a ti mismo.
0x0123	291	Desconectado del servidor
0x0125	293	Conectado al servidor de juegos como
0x0128	296	Calificaciones
0x0129	297	to\\nrenunciar al juego.
0x012a	298	para regresar.
0x012b	299	espera tu
0x012c	300	Fuerza tu
0x012d	301	Guardar juego
0x012e	302	Cancelar juego:
0x012f	303	Cancelar juego
0x0130	304	Forzar la pérdida:
0x0131	305	Esperar
0x0132	306	Deja de jugar y guarda el juego.
0x0133	307	ha abandonado un juego puntuado inacabado:
0x0134	308	Deja de jugar y no registres el resultado de este juego.
0x0135	309	Guardar juego:
0x0136	310	Forzar la pérdida
0x0137	311	Esperar:
0x0140	320	DE ACUERDO
0x0142	322	Alerta de audio
0x0164	356	Alerta
0x0165	357	DE ACUERDO
0x0168	360	Cancelar
0x016c	364	Ignorar
0x016d	365	Perfil
0x016e	366	Enviar
0x016f	367	Cerca
0x0179	377	Bota
0x017c	380	artículos de segunda clase.
0x0180	384	Invitar
0x01f5	501	ha rechazado su invitación.\\nRazón:
0x0b48	2888	Más información
0x0b4c	2892	Mostrar un enlace a mi juego en\\nmi Yahoo!
0x0b4d	2893	Más información
0x0b80	2944	Mirar
0x0c5b	3163	Su
0x0d35	3381	Opciones
0x0d36	3382	Hecho
0x0d43	3395	Opciones
0x0d44	3396	Mirar
0x0dde	3550	Avatares:
0x0de8	3560	Filtro de malas palabras:
0x0e0c	3596	minuto.
0x0e1b	3611	Ninguno
0x0e1c	3612	Fuerte
0x0e1d	3613	Débil
0x111f	4383	Juego terminado:
0x1129	4393	Tiempo restante:
0x1131	4401	Anuncio publicitario:
0x11bf	4543	Elija tipo
0x11c0	4544	DE ACUERDO
0x11c1	4545	sólido
0x11c2	4546	raya
0x11c6	4550	tiene pelota en mano.
0x1213	4627	Elige bolsillo.
0x1214	4628	Haz clic en la bola que deseas golpear.
0x1217	4631	Arrastre la señal con el botón izquierdo del mouse.
0x1225	4645	¡Falta!
0x1243	4675	Pulsa espacio para disparar.
0x1244	4676	Tira con Shift+botón izquierdo del ratón para disparar.
0x1245	4677	Tira con el botón derecho del ratón para disparar.
0x1252	4690	¡Rascar!
0x1253	4691	¡Dispara de nuevo!
0x1254	4692	¡Disparar!
0x125c	4700	¿Qué tipo de pelota te gustaría jugar?
0x125d	4701	Puedes mover la bola blanca antes de disparar.
0x12b5	4789	reiniciar
0x132c	4908	30 seg.
0x132d	4909	sin temporizador.
0x132e	4910	clasificado.
0x132f	4911	segundo.
0x1338	4920	Inglés
0x136c	4972	Fuerza
0x13fc	5116	Tiempo por movimiento:
0x13fd	5117	Minutero
0x1400	5120	Cancelar
0x1401	5121	Juego de ocho bolas
0x1402	5122	Opciones de juego
0x1403	5123	Juego clasificado.
0x1404	5124	Comenzar
0x1405	5125	Capacitación.
0x140a	5130	segundo.
0x1413	5139	gana el juego.
0x158a	5514	La plataforma Macintosh no es compatible con Livescript.
0x159b	5531	Voz
0x1605	5637	Hora de comenzar el juego:
0x1629	5673	1 dia
0x162a	5674	1 hora
0x162b	5675	1 minuto
0x162c	5676	10 minutos
0x162d	5677	15 minutos
0x162e	5678	3 horas
0x162f	5679	30 minutos
0x1630	5680	5 minutos
0x1631	5681	Prohibición
0x1632	5682	Patada
0x1633	5683	Silenciar
0x1634	5684	Administración de sala:
0x1676	5750	Cancelar
0x1677	5751	Más información
0x1694	5780	Juego de nueve bolas
0x1696	5782	El billar de 9 bolas está disponible para Yahoo!
0x169c	5788	El billar de 9 bolas está disponible para Yahoo!
0x16b2	5810	8 bolas.
0x16b3	5811	9 bolas.
0x16b5	5813	8 bolas.
0x16b6	5814	9 bolas.
0x16b7	5815	Capacitación.
0x16b8	5816	Descripción:\\n(opcional)
0x16b9	5817	Mostrar membresía All-Star\\n
0x16ba	5818	Voz
0x1761	5985	Cancelar
0x1762	5986	Opciones de juego
0x1763	5987	Comenzar
0x179d	6045	y
0x18cd	6349	Intercambio
0x18ce	6350	No se pudo abrir la ventana de la tabla.\\nConfigure su navegador para permitir ventanas emergentes para este sitio e inténtelo nuevamente.
0x18cf	6351	Intentando abrir la ventana de la tabla...
