# key_hex	key_dec	text
0x0105	261	Nem lehet csatlakozni a szerverhez.\\nNégy dolog egyike okozhatta ezt:\\n1)Tűzfal mögött van.\\n2)Nem csatlakozik az internethez.\\n3)A játékszerver nem működik.\\n4)Egy elavult oldal van a gyorsítótárban.
0x0106	262	Táblázat létrehozása
0x0108	264	Kis ablakok
0x0109	265	Tbl
0x010b	267	El lettél indítva az asztaltól
0x010c	268	Leválasztva a szerverről... Túl sokáig tétlen
0x0111	273	Csak a \\nbarátoktól származó azonnali üzenetek
0x0115	277	... szoba állapotának letöltése
0x0118	280	Hiba a szerverre való bejelentkezéskor.
0x0119	281	Az összes\\nmeghívás elutasítása
0x011c	284	Rung
0x011d	285	Nem hagyhatod figyelmen kívül magad.
0x0123	291	Megszakadt a kapcsolat a szerverrel
0x0125	293	Csatlakozva a játékszerverhez mint
0x0128	296	Értékelések
0x0129	297	to\\nlemondani a játékot.
0x012a	298	hogy visszatérjen.
0x012b	299	Várd meg a tiédet
0x012c	300	Kényszerítsd
0x012d	301	Játék mentése
0x012e	302	Játék lemondása:
0x012f	303	Mégse játék
0x0130	304	Force Forfeit:
0x0131	305	Várjon
0x0132	306	Hagyja abba a játékot, és mentse el a játékot.
0x0133	307	felhagyott egy befejezetlen minősített játékkal:
0x0134	308	Hagyja abba a játékot, és ne rögzítse ennek a játéknak az eredményét.
0x0135	309	Játék mentése:
0x0136	310	Force Forfeit
0x0137	311	Várjon:
0x0140	320	RENDBEN
0x0142	322	Hangos figyelmeztetés
0x0164	356	Éber
0x0165	357	RENDBEN
0x0168	360	Mégsem
0x016c	364	Figyelmen kívül hagyni
0x016d	365	Profil
0x016e	366	Elküld
0x016f	367	Közeli
0x0179	377	Csomagtartó
0x017c	380	másodpercig.
0x0180	384	Meghív
0x01f5	501	visszautasította a meghívását.\\nIndok:
0x0b48	2888	További információ
0x0b4c	2892	Mutasson linket a játékomhoz a Yahoo!-ban \\nmy Yahoo!
0x0b4d	2893	További információ
0x0b80	2944	Óra
0x0c5b	3163	A te
0x0d35	3381	Opciók
0x0d36	3382	Kész
0x0d43	3395	Opciók
0x0d44	3396	Óra
0x0dde	3550	Avatarok:
0x0de8	3560	Trágárság szűrő:
0x0e0c	3596	perc.
0x0e1b	3611	Egyik sem
0x0e1c	3612	Erős
0x0e1d	3613	Gyenge
0x111f	4383	A játék vége:
0x1129	4393	Hátralévő idő:
0x1131	4401	Hirdetés:
0x11bf	4543	Válassza a Típus lehetőséget
0x11c0	4544	RENDBEN
0x11c1	4545	szilárd
0x11c2	4546	csík
0x11c6	4550	labda van a kezében.
0x1213	4627	Válasszon zsebet.
0x1214	4628	Kattintson egy labdára, amelyet el szeretne ütni.
0x1217	4631	Húzza a dákót a bal egérgombbal.
0x1225	4645	Rossz!
0x1243	4675	Nyomja meg a space lőni.
0x1244	4676	Húzza a Shift + bal egérgombbal a lövéshez.
0x1245	4677	Húzza meg jobb egérgombbal a lövéshez.
0x1252	4690	Karcolás!
0x1253	4691	Lőj újra!
0x1254	4692	Lő!
0x125c	4700	Melyik típusú labdával szeretnél játszani?
0x125d	4701	A dákógolyót lövés előtt mozgathatja.
0x12b5	4789	reset
0x132c	4908	30 mp.
0x132d	4909	nincs időzítő.
0x132e	4910	névleges.
0x132f	4911	mp.
0x1338	4920	angol
0x136c	4972	Hatalom
0x13fc	5116	Egy lépés ideje:
0x13fd	5117	Időzítő
0x1400	5120	Mégsem
0x1401	5121	Nyolclabdás játék
0x1402	5122	Játéklehetőségek
0x1403	5123	Értékelt játék.
0x1404	5124	Indul
0x1405	5125	Edzés.
0x140a	5130	mp.
0x1413	5139	megnyeri a játékot.
0x158a	5514	A Macintosh platform nem támogatja a livescriptet.
0x159b	5531	Hang
0x1605	5637	A játék kezdetének ideje:
0x1629	5673	1 nap
0x162a	5674	1 óra
0x162b	5675	1 perc
0x162c	5676	10 perc
0x162d	5677	15 perc
0x162e	5678	3 óra
0x162f	5679	30 perc
0x1630	5680	5 perc
0x1631	5681	Tilalom
0x1632	5682	Rúgás
0x1633	5683	Néma
0x1634	5684	Szoba adminisztráció:
0x1676	5750	Mégsem
0x1677	5751	További információ
0x1694	5780	Kilenc labdás játék
0x1696	5782	A 9 golyós medence elérhető a Yahoo!
0x169c	5788	A 9 golyós medence elérhető a Yahoo!
0x16b2	5810	8-labdás.
0x16b3	5811	9-labdás.
0x16b5	5813	8-labdás.
0x16b6	5814	9-labdás.
0x16b7	5815	Edzés.
0x16b8	5816	Leírás: \\n (opcionális)
0x16b9	5817	Az All-Star\\n-tagság megjelenítése
0x16ba	5818	Hang
0x1761	5985	Mégsem
0x1762	5986	Játéklehetőségek
0x1763	5987	Indul
0x179d	6045	y
0x18cd	6349	Csere
0x18ce	6350	Nem sikerült megnyitni a táblázat ablakát.\\nKérjük, állítsa be böngészőjét úgy, hogy engedélyezze az előugró ablakokat ezen a webhelyen, és próbálja újra.
0x18cf	6351	Megpróbál előugró táblázat ablakot...
