# key_hex	key_dec	text
0x011d	285	No puedes ignorarte a ti mismo.
0x0123	291	Desconectado del servidor
0x0125	293	Conectado al servidor de juegos como
0x0128	296	Calificaciones
0x0129	297	to\\nrenunciar al juego.
0x012a	298	para regresar.
0x012b	299	espera tu
0x012c	300	Fuerza tu
0x012d	301	Guardar juego
0x012e	302	Cancelar juego:
0x012f	303	Cancelar juego
0x0130	304	Forzar la pérdida:
0x0131	305	Esperar
0x0132	306	Deja de jugar y guarda el juego.
0x0133	307	ha abandonado un juego puntuado inacabado:
0x0134	308	Deja de jugar y no registres el resultado de este juego.
0x0135	309	Guardar juego:
0x0136	310	Forzar la pérdida
0x0137	311	Esperar:
0x0140	320	DE ACUERDO
0x0142	322	Alerta de audio
0x0164	356	Alerta
0x0165	357	DE ACUERDO
0x0168	360	Cancelar
0x016c	364	Ignorar
0x016d	365	Perfil
0x016e	366	Enviar
0x016f	367	Cerca
0x0179	377	Bota
0x017c	380	artículos de segunda clase.
0x0180	384	Invitar
0x01f5	501	ha rechazado su invitación.\\nRazón:
0x072c	1836	Hora especificada no válida.
0x072d	1837	Incremento:
0x072e	1838	minutos
0x072f	1839	Hora inicial:
0x0730	1840	Cancelar
0x0731	1841	artículos de segunda clase
0x0732	1842	DE ACUERDO
0x0733	1843	A lo sumo
0x0734	1844	Establecer temporizador
0x0735	1845	minutos por movimiento
0x0736	1846	Sin temporizador
0x073b	1851	Último movimiento
0x073c	1852	Tu oponente ha ofrecido tablas.\\n¿Aceptas?
0x073d	1853	Juego clasificado
0x073e	1854	Sorteo de oferta
0x073f	1855	Tu oponente ha solicitado que se retire su movimiento anterior. \\n ¿Es esto aceptable?
0x0740	1856	Deshacer giro
0x0741	1857	*** Oferta de sorteo rechazada.
0x0742	1858	¿Estás seguro de que quieres dimitir?
0x0743	1859	gana el juego.
0x0744	1860	*** deshacer solicitado
0x0745	1861	Dibujar
0x0746	1862	*** deshacer concedido
0x0747	1863	minuto de tiempo inicial.
0x0748	1864	segundo incremento.
0x074a	1866	sin límite de tiempo.
0x0751	1873	Ninguno
0x0752	1874	min./movimiento
0x0753	1875	Establecer temporizador
0x0754	1876	Sólo el anfitrión de una mesa puede configurar los cronómetros.
0x0755	1877	Minutero:
0x0756	1878	Tiempo:
0x0760	1888	clasificado.
0x0761	1889	sin clasificar.
0x08da	2266	Rojo
0x08db	2267	Blanco
0x08dd	2269	Rojo
0x08de	2270	Blanco
0x0b48	2888	Más información
0x0b4c	2892	Mostrar un enlace a mi juego en\\nmi Yahoo!
0x0b4d	2893	Más información
0x0b80	2944	Mirar
0x0c5b	3163	Su
0x0c60	3168	Tiempo:
0x0d35	3381	Opciones
0x0d36	3382	Hecho
0x0d43	3395	Opciones
0x0d44	3396	Mirar
0x0dde	3550	Avatares:
0x0de8	3560	Filtro de malas palabras:
0x0e0c	3596	minuto.
0x0e1b	3611	Ninguno
0x0e1c	3612	Fuerte
0x0e1d	3613	Débil
0x111f	4383	Juego terminado:
0x1129	4393	Tiempo restante:
0x1131	4401	Anuncio publicitario:
0x1143	4419	Renunciar
0x158a	5514	La plataforma Macintosh no es compatible con Livescript.
0x159b	5531	Voz
0x1605	5637	Hora de comenzar el juego:
0x1629	5673	1 dia
0x162a	5674	1 hora
0x162b	5675	1 minuto
0x162c	5676	10 minutos
0x162d	5677	15 minutos
0x162e	5678	3 horas
0x162f	5679	30 minutos
0x1630	5680	5 minutos
0x1631	5681	Prohibición
0x1632	5682	Patada
0x1633	5683	Silenciar
0x1634	5684	Administración de sala:
0x16b8	5816	Descripción:\\n(opcional)
0x16b9	5817	Mostrar membresía All-Star\\n
0x16ba	5818	Voz
0x1761	5985	Cancelar
0x1762	5986	Opciones de juego
0x1763	5987	Comenzar
0x18cd	6349	Intercambio
