# key_hex	key_dec	text
0x011d	285	Du kan ikke ignorere dig selv.
0x0123	291	Afbrudt fra serveren
0x0125	293	Forbundet til spilserver som
0x0128	296	Bedømmelser
0x0129	297	for at\\nafmelde spillet.
0x012a	298	at vende tilbage.
0x012b	299	Vent på din
0x012c	300	Tving din
0x012d	301	Gem spil
0x012e	302	Annuller spil:
0x012f	303	Annuller spil
0x0130	304	Tving fortabelse:
0x0131	305	Vente
0x0132	306	Stop med at spille og gem spillet.
0x0133	307	har forladt et ufærdigt vurderet spil:
0x0134	308	Stop med at spille, og optag ikke resultatet af dette spil.
0x0135	309	Gem spil:
0x0136	310	Tving fortabt
0x0137	311	Vente:
0x0140	320	OK
0x0142	322	Lydadvarsel
0x0164	356	Alert
0x0165	357	OK
0x0168	360	Ophæve
0x016c	364	Ignorere
0x016d	365	Profil
0x016e	366	Sende
0x016f	367	Tæt
0x0179	377	Støvle
0x017c	380	sekunder.
0x0180	384	Invitere
0x01f5	501	har afvist din invitation.\\nReason:
0x072c	1836	Ugyldig tid angivet.
0x072d	1837	Forøgelse:
0x072e	1838	minutter
0x072f	1839	Indledende tid:
0x0730	1840	Ophæve
0x0731	1841	sekunder
0x0732	1842	OK
0x0733	1843	Højst
0x0734	1844	Indstil timer
0x0735	1845	minutter pr. træk
0x0736	1846	Ingen timer
0x073b	1851	Sidste træk
0x073c	1852	Der er blevet tilbudt uafgjort af din modstander.\\nAccepterer du?
0x073d	1853	Bedømt spil
0x073e	1854	Tilbudstrækning
0x073f	1855	Din modstander har anmodet om, at hans eller hendes tidligere træk bliver taget tilbage.\\nEr dette acceptabelt?
0x0740	1856	Fortryd drejning
0x0741	1857	*** Lodtrækningstilbud afvist.
0x0742	1858	Er du sikker på, at du vil sige op?
0x0743	1859	vinder spillet.
0x0744	1860	*** fortryd anmodet
0x0745	1861	Tegne
0x0746	1862	*** fortryd givet
0x0747	1863	minut starttid.
0x0748	1864	anden stigning.
0x074a	1866	ingen tidsbegrænsning.
0x0751	1873	Ingen
0x0752	1874	min./bevægelse
0x0753	1875	Indstil timer
0x0754	1876	Kun værten for et bord kan indstille timerne.
0x0755	1877	Timer:
0x0756	1878	Tid:
0x0760	1888	bedømt.
0x0761	1889	ikke vurderet.
0x08da	2266	Rød
0x08db	2267	Hvid
0x08dd	2269	Rød
0x08de	2270	Hvid
0x0b48	2888	Lær mere
0x0b4c	2892	Vis et link til mit spil i\\nmy Yahoo!
0x0b4d	2893	Lær mere
0x0b80	2944	Ur
0x0c5b	3163	Dine
0x0c60	3168	Tid:
0x0d35	3381	Valgmuligheder
0x0d36	3382	Færdig
0x0d43	3395	Valgmuligheder
0x0d44	3396	Ur
0x0dde	3550	Avatarer:
0x0de8	3560	Ukvemsfilter:
0x0e0c	3596	minut.
0x0e1b	3611	Ingen
0x0e1c	3612	Stærk
0x0e1d	3613	Svag
0x111f	4383	Game Over:
0x1129	4393	Tid tilbage:
0x1131	4401	Reklame:
0x1143	4419	Træde tilbage
0x158a	5514	Macintosh-platformen understøtter ikke livescript.
0x159b	5531	Stemme
0x1605	5637	Tid til kampstart:
0x1629	5673	1 dag
0x162a	5674	1 time
0x162b	5675	1 minut
0x162c	5676	10 minutter
0x162d	5677	15 minutter
0x162e	5678	3 timer
0x162f	5679	30 minutter
0x1630	5680	5 minutter
0x1631	5681	Forbyde
0x1632	5682	Sparke
0x1633	5683	Stum
0x1634	5684	Værelsesadministration:
0x16b8	5816	Beskrivelse: \\n (valgfrit)
0x16b9	5817	Vis All-Star\\n-medlemskab
0x16ba	5818	Stemme
0x1761	5985	Ophæve
0x1762	5986	Spilmuligheder
0x1763	5987	Starte
0x18cd	6349	Byt
