# key_hex	key_dec	text
0x0102	258	Lỗi: Hết tài nguyên hệ thống.\\nĐóng mọi cửa sổ và ứng dụng không cần thiết.\\nSau đó đóng cửa sổ trò chơi và thử lại.
0x0105	261	Không thể kết nối với máy chủ.\\nMột trong bốn nguyên nhân có thể đã gây ra điều này:\\n1)Bạn đang ở phía sau tường lửa.\\n2)Bạn chưa kết nối với Internet.\\n3)Máy chủ trò chơi không hoạt động.\\n4)Bạn có một trang cũ trong bộ nhớ đệm của mình.
0x0106	262	Tạo bảng
0x0108	264	Cửa sổ nhỏ
0x0109	265	tbl
0x010b	267	Bạn đã được khởi động từ bảng
0x010c	268	Đã ngắt kết nối với máy chủ ... Không hoạt động quá lâu
0x0111	273	IM từ\\nchỉ bạn bè
0x0115	277	... tải trạng thái phòng
0x0118	280	Lỗi đăng nhập vào máy chủ.
0x0119	281	Từ chối tất cả\\nlời mời
0x011c	284	Thanh ngang
0x011d	285	Bạn không thể bỏ qua chính mình.
0x0123	291	Đã ngắt kết nối khỏi máy chủ
0x0125	293	Đã kết nối với máy chủ trò chơi dưới dạng
0x0128	296	Xếp hạng
0x0129	297	to\\ntừ bỏ trò chơi.
0x012a	298	để trở lại.
0x012b	299	Đợi bạn
0x012c	300	Buộc bạn
0x012d	301	Lưu trò chơi
0x012e	302	Hủy trò chơi:
0x012f	303	Hủy trò chơi
0x0130	304	Buộc tịch thu:
0x0131	305	Chờ đợi
0x0132	306	Dừng chơi và lưu trò chơi.
0x0133	307	đã từ bỏ một trò chơi được xếp hạng chưa hoàn thành:
0x0134	308	Dừng chơi và không\\nghi lại kết quả của trò chơi này.
0x0135	309	Lưu trò chơi:
0x0136	310	Buộc tịch thu
0x0137	311	Chờ đợi:
0x0140	320	ĐƯỢC RỒI
0x0142	322	Cảnh báo âm thanh
0x0164	356	Báo động
0x0165	357	ĐƯỢC RỒI
0x0168	360	Hủy bỏ
0x016c	364	Phớt lờ
0x016d	365	Hồ sơ
0x016e	366	Gửi
0x016f	367	Đóng
0x0179	377	Khởi động
0x017c	380	giây.
0x0180	384	Mời
0x01f5	501	đã từ chối lời mời của bạn.\\nLý do:
0x072c	1836	Thời gian được chỉ định không hợp lệ.
0x072d	1837	Tăng:
0x072e	1838	phút
0x072f	1839	Thời gian ban đầu:
0x0730	1840	Hủy bỏ
0x0731	1841	giây
0x0732	1842	ĐƯỢC RỒI
0x0733	1843	Nhiều nhất
0x0734	1844	Đặt hẹn giờ
0x0735	1845	phút mỗi lần di chuyển
0x0736	1846	Không có bộ đếm thời gian
0x073b	1851	Nước đi cuối cùng
0x073c	1852	Đối thủ của bạn đã đưa ra một kết quả hòa.\\nBạn có chấp nhận không?
0x073d	1853	Trò chơi được xếp hạng
0x073e	1854	Ưu đãi rút thăm
0x073f	1855	Đối thủ của bạn đã yêu cầu rút lại nước đi trước đó của họ.\\nĐiều này có được chấp nhận không?
0x0740	1856	Hoàn tác lượt
0x0741	1857	*** Ưu đãi rút thăm bị từ chối.
0x0742	1858	Bạn có chắc chắn muốn từ chức không?
0x0743	1859	thắng trò chơi.
0x0744	1860	*** hoàn tác yêu cầu
0x0745	1861	Vẽ tranh
0x0746	1862	*** hoàn tác đã được cấp
0x0747	1863	phút thời gian ban đầu.
0x0748	1864	tăng thứ hai.
0x074a	1866	không có giới hạn thời gian.
0x0751	1873	Không có
0x0752	1874	phút./di chuyển
0x0753	1875	Đặt hẹn giờ
0x0754	1876	Chỉ người chủ bàn mới có thể đặt bộ hẹn giờ.
0x0755	1877	Hẹn giờ:
0x0756	1878	Thời gian:
0x0760	1888	được xếp hạng.
0x0761	1889	chưa được xếp hạng.
0x08da	2266	Màu đỏ
0x08db	2267	Trắng
0x08dd	2269	Màu đỏ
0x08de	2270	Trắng
0x0b48	2888	Tìm hiểu thêm
0x0b4c	2892	Hiển thị liên kết tới trò chơi của tôi trong\\nMy Yahoo!
0x0b4d	2893	Tìm hiểu thêm
0x0b80	2944	Đồng hồ
0x0c5b	3163	Của bạn
0x0c60	3168	Thời gian:
0x0d35	3381	Tùy chọn
0x0d36	3382	Xong
0x0d43	3395	Tùy chọn
0x0d44	3396	Đồng hồ
0x0dde	3550	Hình đại diện:
0x0de8	3560	Bộ lọc tục tĩu:
0x0e0c	3596	phút.
0x0e1b	3611	Không có
0x0e1c	3612	Mạnh
0x0e1d	3613	Yếu đuối
0x111f	4383	Trò chơi kết thúc:
0x1129	4393	Thời gian còn lại:
0x1131	4401	Quảng cáo:
0x1143	4419	Từ chức
0x158a	5514	Nền tảng Macintosh không hỗ trợ livescript.
0x159b	5531	Tiếng nói
0x1605	5637	Thời gian bắt đầu trò chơi:
0x1629	5673	1 ngày
0x162a	5674	1 giờ
0x162b	5675	1 phút
0x162c	5676	10 phút
0x162d	5677	15 phút
0x162e	5678	3 giờ
0x162f	5679	30 phút
0x1630	5680	5 phút
0x1631	5681	Cấm
0x1632	5682	Đá
0x1633	5683	Tắt tiếng
0x1634	5684	Quản lý phòng:
0x16b8	5816	Mô tả:\\n(tùy chọn)
0x16b9	5817	Hiển thị tư cách thành viên All-Star\\n
0x16ba	5818	Tiếng nói
0x1761	5985	Hủy bỏ
0x1762	5986	Tùy chọn trò chơi
0x1763	5987	Bắt đầu
0x18cd	6349	Tráo đổi
