# locale<TAB>key<TAB>value
am	no_registration_response	የምዝገባ ምላሽ የለም።
am	registration_failed	መመዝገብ አልተሳካም፡ {0}
am	no_password_change_response	ምንም የይለፍ ቃል ለውጥ ምላሽ የለም
am	password_change_failed	የይለፍ ቃል ለውጥ አልተሳካም፡ {0}
am	request_returned_no_data	ጥያቄ ምንም ውሂብ አልተመለሰም።
am	password_changed_sign_in	የይለፍ ቃል ተቀይሯል።
am	request_failed	ጥያቄ አልተሳካም።
am	malformed_text_data_from	የተሳሳተ የጽሑፍ ውሂብ ከ{0}
am	error_loading_text	ጽሑፍ በመጫን ላይ ስህተት፡ {0}
am	forfeit_confirm	ይህን ጨዋታ በእውነት ማጣት ይፈልጋሉ?
gu	dialog_title	રમત લૉગિન
gu	sign_in	સાઇન ઇન કરો
gu	register	નોંધણી કરો
gu	change_password	પાસવર્ડ બદલો
gu	please_sign_in	કૃપા કરીને સાઇન ઇન કરો
gu	user_name	વપરાશકર્તા નામ
gu	password	પાસવર્ડ
gu	confirm_password	પાસવર્ડની પુષ્ટિ કરો
gu	email	ઈમેલ
gu	invite_code	આમંત્રિત કોડ
gu	current_password	વર્તમાન પાસવર્ડ
gu	new_password	નવો પાસવર્ડ
gu	confirm_new_password	નવા પાસવર્ડની પુષ્ટિ કરો
gu	enter_room	રૂમમાં પ્રવેશ કરો
gu	create_account	એકાઉન્ટ બનાવો
gu	update_password	પાસવર્ડ અપડેટ કરો
gu	cancel	રદ કરો
gu	welcome_back_enter_room	ફરી સ્વાગત છે.
gu	play_register_update_account	તમારું એકાઉન્ટ રમો, નોંધણી કરો અથવા અપડેટ કરો
gu	loading_text	ટેક્સ્ટ લોડ કરી રહ્યું છે
gu	enter_user_name_and_password	વપરાશકર્તા નામ અને પાસવર્ડ દાખલ કરો
gu	signing_in	સાઇન ઇન કરી રહ્યું છે...
gu	complete_registration_fields	તમામ નોંધણી ક્ષેત્રો પૂર્ણ કરો
gu	creating_account	એકાઉન્ટ બનાવી રહ્યું છે...
gu	complete_password_fields	બધા પાસવર્ડ ફીલ્ડ્સ પૂર્ણ કરો
gu	updating_password	પાસવર્ડ અપડેટ કરી રહ્યાં છીએ...
gu	no_login_response	કોઈ લૉગિન પ્રતિસાદ નથી
gu	login_request_failed	લૉગિન વિનંતી નિષ્ફળ: {0}
gu	login_request_returned_no_data	લૉગિન વિનંતિએ કોઈ ડેટા પરત કર્યો નથી
gu	invalid_login	અમાન્ય લૉગિન
gu	no_registration_response	કોઈ નોંધણી પ્રતિસાદ નથી
gu	registration_failed	નોંધણી નિષ્ફળ: {0}
gu	no_password_change_response	પાસવર્ડ બદલવાનો કોઈ જવાબ નથી
gu	password_change_failed	પાસવર્ડ બદલવામાં નિષ્ફળ: {0}
gu	request_returned_no_data	વિનંતીએ કોઈ ડેટા પરત કર્યો નથી
gu	password_changed_sign_in	પાસવર્ડ બદલાયો.
gu	request_failed	વિનંતી નિષ્ફળ
gu	malformed_text_data_from	{0} માંથી દૂષિત ટેક્સ્ટ ડેટા
gu	error_loading_text	ટેક્સ્ટ લોડ કરવામાં ભૂલ: {0}
gu	forfeit_confirm	શું તમે ખરેખર આ રમત જપ્ત કરવા માંગો છો?
ko	dialog_title	게임 로그인
ko	sign_in	로그인
ko	register	등록하다
ko	change_password	비밀번호 변경
ko	please_sign_in	로그인하세요
ko	user_name	사용자 이름
ko	password	비밀번호
ko	confirm_password	비밀번호 확인
ko	email	이메일
ko	invite_code	코드 초대
ko	current_password	현재 비밀번호
ko	new_password	새 비밀번호
ko	confirm_new_password	새 비밀번호 확인
ko	enter_room	방에 입장
ko	create_account	계정 만들기
ko	update_password	비밀번호 업데이트
ko	cancel	취소
ko	welcome_back_enter_room	돌아온 것을 환영합니다.
ko	play_register_update_account	플레이, 등록 또는 계정 업데이트
ko	loading_text	텍스트 로드 중
ko	enter_user_name_and_password	사용자 이름과 비밀번호를 입력하세요
ko	signing_in	로그인 중...
ko	complete_registration_fields	모든 등록 필드를 작성하세요.
ko	creating_account	계정을 만드는 중...
ko	complete_password_fields	모든 비밀번호 입력란을 작성하세요.
ko	updating_password	비밀번호 업데이트 중...
ko	no_login_response	로그인 응답이 없습니다
ko	login_request_failed	로그인 요청 실패: {0}
ko	login_request_returned_no_data	로그인 요청이 데이터를 반환하지 않았습니다.
ko	invalid_login	잘못된 로그인
ko	no_registration_response	등록 응답 없음
ko	registration_failed	등록 실패: {0}
ko	no_password_change_response	비밀번호 변경 응답 없음
ko	password_change_failed	비밀번호 변경 실패: {0}
ko	request_returned_no_data	요청에 데이터가 반환되지 않았습니다.
ko	password_changed_sign_in	비밀번호가 변경되었습니다.
ko	request_failed	요청 실패
ko	malformed_text_data_from	{0}의 잘못된 텍스트 데이터
ko	error_loading_text	텍스트 로드 중 오류 발생: {0}
ko	forfeit_confirm	정말로 이 게임을 포기하고 싶나요?
sk	dialog_title	Prihlásenie do hry
sk	sign_in	Prihlásiť sa
sk	register	Zaregistrujte sa
sk	change_password	Zmeniť heslo
sk	please_sign_in	Prosím prihláste sa
sk	user_name	Používateľské meno
sk	password	heslo
sk	confirm_password	Potvrďte heslo
sk	email	Email
sk	invite_code	Pozývací kód
sk	current_password	Aktuálne heslo
sk	new_password	Nové heslo
sk	confirm_new_password	Potvrďte nové heslo
sk	enter_room	Vstúpte do miestnosti
sk	create_account	Vytvoriť účet
sk	update_password	Aktualizovať heslo
sk	cancel	Zrušiť
sk	welcome_back_enter_room	Vitajte späť.
sk	play_register_update_account	HRAJTE, ZAREGISTRUJTE SA ALEBO AKTUALIZUJTE SVOJ ÚČET
sk	loading_text	Načítava sa text
sk	enter_user_name_and_password	Zadajte meno používateľa a heslo
sk	signing_in	Prihlasovanie...
sk	complete_registration_fields	Vyplňte všetky registračné polia
sk	creating_account	Vytvára sa účet...
sk	complete_password_fields	Vyplňte všetky polia pre heslo
sk	updating_password	Aktualizuje sa heslo...
sk	no_login_response	Žiadna odpoveď na prihlásenie
sk	login_request_failed	Žiadosť o prihlásenie zlyhala: {0}
sk	login_request_returned_no_data	Žiadosť o prihlásenie nevrátila žiadne údaje
sk	invalid_login	Neplatné prihlásenie
sk	no_registration_response	Žiadna odpoveď na registráciu
sk	registration_failed	Registrácia zlyhala: {0}
sk	no_password_change_response	Žiadna odpoveď na zmenu hesla
sk	password_change_failed	Zmena hesla zlyhala: {0}
sk	request_returned_no_data	Žiadosť nevrátila žiadne údaje
sk	password_changed_sign_in	Heslo zmenené.
sk	request_failed	Žiadosť zlyhala
sk	malformed_text_data_from	Chybné textové údaje zo {0}
sk	error_loading_text	Chyba pri načítavaní textu: {0}
sk	forfeit_confirm	Naozaj chcete prísť o túto hru?
de	dialog_title	Spiel-Login
de	sign_in	Anmelden
de	register	Registrieren
de	change_password	Kennwort ändern
de	please_sign_in	Bitte melden Sie sich an
de	user_name	Benutzername
de	password	Passwort
de	confirm_password	Passwort bestätigen
de	email	E-Mail
de	invite_code	Einladungscode
de	current_password	Aktuelles Passwort
de	new_password	Neues Passwort
de	confirm_new_password	Bestätigen Sie das neue Passwort
de	enter_room	Betreten Sie den Raum
de	create_account	Benutzerkonto erstellen
de	update_password	Passwort aktualisieren
de	cancel	Stornieren
de	welcome_back_enter_room	Willkommen zurück.
de	play_register_update_account	SPIELEN, REGISTRIEREN ODER AKTUALISIEREN SIE IHR KONTO
de	loading_text	Text wird geladen
de	enter_user_name_and_password	Geben Sie Benutzernamen und Passwort ein
de	signing_in	Anmelden...
de	complete_registration_fields	Füllen Sie alle Registrierungsfelder aus
de	creating_account	Konto erstellen...
de	complete_password_fields	Füllen Sie alle Passwortfelder aus
de	updating_password	Passwort wird aktualisiert...
de	no_login_response	Keine Login-Antwort
de	login_request_failed	Anmeldeanforderung fehlgeschlagen: {0}
de	login_request_returned_no_data	Die Anmeldeanfrage hat keine Daten zurückgegeben
de	invalid_login	Ungültiger Login
de	no_registration_response	Keine Registrierungsantwort
de	registration_failed	Registrierung fehlgeschlagen: {0}
de	no_password_change_response	Keine Antwort auf Passwortänderung
de	password_change_failed	Passwortänderung fehlgeschlagen: {0}
de	request_returned_no_data	Die Anfrage hat keine Daten zurückgegeben
de	password_changed_sign_in	Passwort geändert.
de	request_failed	Die Anfrage ist fehlgeschlagen
de	malformed_text_data_from	Fehlerhafte Textdaten von {0}
de	error_loading_text	Fehler beim Laden des Textes: {0}
de	forfeit_confirm	Willst du dieses Spiel wirklich aufgeben?
no	dialog_title	Spill pålogging
no	sign_in	Logg på
no	register	Register
no	change_password	Endre passord
no	please_sign_in	Logg på
no	user_name	Brukernavn
no	password	Passord
no	confirm_password	Bekreft passord
no	email	E-post
no	invite_code	Invitasjonskode
no	current_password	Gjeldende passord
no	new_password	Nytt passord
no	confirm_new_password	Bekreft nytt passord
no	enter_room	Gå inn i rommet
no	create_account	Opprett konto
no	update_password	Oppdater passord
no	cancel	Kansellere
no	welcome_back_enter_room	Velkommen tilbake.
no	play_register_update_account	SPILL, REGISTRER ELLER OPPDATERT KONTOEN DIN
no	loading_text	Laster inn tekst
no	enter_user_name_and_password	Skriv inn brukernavn og passord
no	signing_in	Logger på ...
no	complete_registration_fields	Fyll ut alle registreringsfeltene
no	creating_account	Oppretter konto ...
no	complete_password_fields	Fyll ut alle passordfeltene
no	updating_password	Oppdaterer passord...
no	no_login_response	Ingen påloggingssvar
no	login_request_failed	Påloggingsforespørsel mislyktes: {0}
no	login_request_returned_no_data	Påloggingsforespørsel returnerte ingen data
no	invalid_login	Ugyldig pålogging
no	no_registration_response	Ingen registreringssvar
no	registration_failed	Registrering mislyktes: {0}
no	no_password_change_response	Ingen svar på passordendring
no	password_change_failed	Passordendring mislyktes: {0}
no	request_returned_no_data	Forespørselen returnerte ingen data
no	password_changed_sign_in	Passord endret.
no	request_failed	Forespørselen mislyktes
no	malformed_text_data_from	Misformet tekstdata fra {0}
no	error_loading_text	Feil ved innlasting av tekst: {0}
no	forfeit_confirm	Vil du virkelig miste dette spillet?
my	dialog_title	ဂိမ်းဝင်ပါ။
my	sign_in	ဆိုင်းအင်လုပ်ခြင်း
my	register	မှတ်ပုံတင်ပါ။
my	change_password	စကားဝှက်ကိုပြောင်းရန်
my	please_sign_in	ကျေးဇူးပြု၍ ဝင်ရောက်ပါ။
my	user_name	အသုံးပြုသူအမည်
my	password	စကားဝှက်
my	confirm_password	စကားဝှက်အတည်ပြုခြင်း
my	email	အီးမေးလ်
my	invite_code	ဖိတ်စာကုဒ်
my	current_password	လက်ရှိ Password
my	new_password	စကားဝှက်အသစ်
my	confirm_new_password	စကားဝှက်အသစ်ကို အတည်ပြုပါ။
my	enter_room	အခန်းထဲဝင်ပါ။
my	create_account	အကောင့်ပြုလုပ်ပါ
my	update_password	စကားဝှက်ကို အပ်ဒိတ်လုပ်ပါ။
my	cancel	မလုပ်တော့
my	welcome_back_enter_room	ကြိုဆိုပါတယ်။
my	play_register_update_account	ကစားပါ၊ မှတ်ပုံတင်ပါ၊ သို့မဟုတ် သင့်အကောင့်ကို အပ်ဒိတ်လုပ်ပါ။
my	loading_text	စာသားကို တင်နေသည်။
my	enter_user_name_and_password	အသုံးပြုသူအမည်နှင့် စကားဝှက်ကို ထည့်သွင်းပါ။
my	signing_in	လက်မှတ်ထိုးဝင်နေသည်...
my	complete_registration_fields	မှတ်ပုံတင်ခြင်းနယ်ပယ်အားလုံးကို ဖြည့်သွင်းပါ။
my	creating_account	အကောင့်ဖန်တီးနေသည်...
my	complete_password_fields	စကားဝှက်အကွက်အားလုံးကို ဖြည့်ပါ။
my	updating_password	စကားဝှက်ကို အပ်ဒိတ်လုပ်နေသည်...
my	no_login_response	အကောင့်ဝင်ခြင်း တုံ့ပြန်မှုမရှိပါ။
my	login_request_failed	အကောင့်ဝင်ရန် တောင်းဆိုမှု မအောင်မြင်ပါ- {0}
my	login_request_returned_no_data	အကောင့်ဝင်ရန် တောင်းဆိုချက်သည် မည်သည့်ဒေတာမှ ပြန်မပေးခဲ့ပါ။
my	invalid_login	အကောင့်ဝင်ခြင်း မမှန်ပါ။
my	no_registration_response	မှတ်ပုံတင်ခြင်း တုံ့ပြန်မှု မရှိပါ။
my	registration_failed	မှတ်ပုံတင်ခြင်း မအောင်မြင်ပါ- {0}
my	no_password_change_response	စကားဝှက်ပြောင်းလဲခြင်း တုံ့ပြန်မှုမရှိပါ။
my	password_change_failed	စကားဝှက်ပြောင်းလဲခြင်း မအောင်မြင်ပါ- {0}
my	request_returned_no_data	တောင်းဆိုချက်သည် အချက်အလက်မရှိဟု ပြန်ပေးသည်။
my	password_changed_sign_in	စကားဝှက်ပြောင်းထားသည်။
my	request_failed	တောင်းဆိုမှု မအောင်မြင်ပါ။
my	malformed_text_data_from	{0} မှ ပုံစံမမှန်သော စာသားဒေတာ
my	error_loading_text	စာသားကို တင်ရာတွင် အမှားအယွင်းရှိသည်- {0}
my	forfeit_confirm	မင်း ဒီဂိမ်းကို တကယ်ရှုံးချင်လား။
ta	dialog_title	விளையாட்டு உள்நுழைவு
ta	sign_in	உள்நுழையவும்
ta	register	பதிவு செய்யுங்கள்
ta	change_password	கடவுச்சொல்லை மாற்றவும்
ta	please_sign_in	உள்நுழையவும்
ta	user_name	பயனர் பெயர்
ta	password	கடவுச்சொல்
ta	confirm_password	கடவுச்சொல்லை உறுதிப்படுத்தவும்
ta	email	மின்னஞ்சல்
ta	invite_code	அழைப்பு குறியீடு
ta	current_password	தற்போதைய கடவுச்சொல்
ta	new_password	புதிய கடவுச்சொல்
ta	confirm_new_password	புதிய கடவுச்சொல்லை உறுதிப்படுத்தவும்
ta	enter_room	அறைக்குள் நுழையவும்
ta	create_account	கணக்கை உருவாக்கவும்
ta	update_password	கடவுச்சொல்லை புதுப்பிக்கவும்
ta	cancel	ரத்து செய்
ta	welcome_back_enter_room	மீண்டும் வரவேற்கிறோம்.
ta	play_register_update_account	உங்கள் கணக்கை இயக்கவும், பதிவு செய்யவும் அல்லது புதுப்பிக்கவும்
ta	loading_text	உரையை ஏற்றுகிறது
ta	enter_user_name_and_password	பயனர் பெயர் மற்றும் கடவுச்சொல்லை உள்ளிடவும்
ta	signing_in	உள்நுழைகிறது...
ta	complete_registration_fields	அனைத்து பதிவு புலங்களையும் முடிக்கவும்
ta	creating_account	கணக்கை உருவாக்குகிறது...
ta	complete_password_fields	அனைத்து கடவுச்சொல் புலங்களையும் முடிக்கவும்
ta	updating_password	கடவுச்சொல்லைப் புதுப்பிக்கிறது...
ta	no_login_response	உள்நுழைவு பதில் இல்லை
ta	login_request_failed	உள்நுழைவு கோரிக்கை தோல்வியடைந்தது: {0}
ta	login_request_returned_no_data	உள்நுழைவு கோரிக்கை தரவு இல்லை
ta	invalid_login	தவறான உள்நுழைவு
ta	no_registration_response	பதிவு பதில் இல்லை
ta	registration_failed	பதிவு தோல்வி: {0}
ta	no_password_change_response	கடவுச்சொல் மாற்ற பதில் இல்லை
ta	password_change_failed	கடவுச்சொல்லை மாற்ற முடியவில்லை: {0}
ta	request_returned_no_data	கோரிக்கையில் தரவு இல்லை
ta	password_changed_sign_in	கடவுச்சொல் மாற்றப்பட்டது.
ta	request_failed	கோரிக்கை தோல்வியடைந்தது
ta	malformed_text_data_from	{0} இலிருந்து தவறான உரை தரவு
ta	error_loading_text	உரையை ஏற்றுவதில் பிழை: {0}
ta	forfeit_confirm	இந்த விளையாட்டை நீங்கள் உண்மையில் இழக்க விரும்புகிறீர்களா?
ja	dialog_title	ゲームログイン
ja	sign_in	サインイン
ja	register	登録する
ja	change_password	パスワードを変更する
ja	please_sign_in	サインインしてください
ja	user_name	ユーザー名
ja	password	パスワード
ja	confirm_password	パスワードを認証する
ja	email	電子メール
ja	invite_code	招待コード
ja	current_password	現在のパスワード
ja	new_password	新しいパスワード
ja	confirm_new_password	新しいパスワードを確認する
ja	enter_room	部屋に入る
ja	create_account	アカウントを作成する
ja	update_password	パスワードを更新する
ja	cancel	キャンセル
ja	welcome_back_enter_room	おかえり。
ja	play_register_update_account	アカウントをプレイ、登録、または更新する
ja	loading_text	テキストを読み込んでいます
ja	enter_user_name_and_password	ユーザー名とパスワードを入力してください
ja	signing_in	サインイン中...
ja	complete_registration_fields	すべての登録フィールドに入力します
ja	creating_account	アカウントを作成しています...
ja	complete_password_fields	すべてのパスワードフィールドに入力します
ja	updating_password	パスワードを更新しています...
ja	no_login_response	ログイン応答なし
ja	login_request_failed	ログイン要求が失敗しました: {0}
ja	login_request_returned_no_data	ログインリクエストはデータを返しませんでした
ja	invalid_login	無効なログイン
ja	no_registration_response	登録応答なし
ja	registration_failed	登録に失敗しました: {0}
ja	no_password_change_response	パスワード変更の応答なし
ja	password_change_failed	パスワード変更に失敗しました: {0}
ja	request_returned_no_data	リクエストはデータを返しませんでした
ja	password_changed_sign_in	パスワードが変更されました。
ja	request_failed	リクエストが失敗しました
ja	malformed_text_data_from	{0} からの不正なテキスト データ
ja	error_loading_text	テキストの読み込みエラー: {0}
ja	forfeit_confirm	本当にこの試合を放棄しますか?
pt	dialog_title	Login do jogo
pt	sign_in	Entrar
pt	register	Cadastre-se
pt	change_password	Alterar a senha
pt	please_sign_in	Faça login
pt	user_name	Nome de usuário
pt	password	Senha
pt	confirm_password	Confirme sua senha
pt	email	E-mail
pt	invite_code	Código de convite
pt	current_password	Senha atual
pt	new_password	Nova Senha
pt	confirm_new_password	Confirme a nova senha
pt	enter_room	Entre na sala
pt	create_account	Criar uma conta
pt	update_password	Atualizar senha
pt	cancel	Cancelar
pt	welcome_back_enter_room	Bem vindo de volta.
pt	play_register_update_account	JOGUE, REGISTRE-SE OU ATUALIZE SUA CONTA
pt	loading_text	Carregando texto
pt	enter_user_name_and_password	Digite o nome de usuário e a senha
pt	signing_in	Fazendo login...
pt	complete_registration_fields	Preencha todos os campos de cadastro
pt	creating_account	Criando conta...
pt	complete_password_fields	Preencha todos os campos de senha
pt	updating_password	Atualizando senha...
pt	no_login_response	Nenhuma resposta de login
pt	login_request_failed	Falha na solicitação de login: {0}
pt	login_request_returned_no_data	A solicitação de login não retornou dados
pt	invalid_login	Login inválido
pt	no_registration_response	Nenhuma resposta de registro
pt	registration_failed	Falha no registro: {0}
pt	no_password_change_response	Nenhuma resposta de alteração de senha
pt	password_change_failed	Falha na alteração da senha: {0}
pt	request_returned_no_data	A solicitação não retornou dados
pt	password_changed_sign_in	Senha alterada.
pt	request_failed	Falha na solicitação
pt	malformed_text_data_from	Dados de texto malformados de {0}
pt	error_loading_text	Erro ao carregar o texto: {0}
pt	forfeit_confirm	Você realmente quer perder este jogo?
mr	dialog_title	गेम लॉगिन
mr	sign_in	साइन इन करा
mr	register	नोंदणी करा
mr	change_password	पासवर्ड बदला
mr	please_sign_in	कृपया साइन इन करा
mr	user_name	वापरकर्ता नाव
mr	password	पासवर्ड
mr	confirm_password	पासवर्डची पुष्टी करा
mr	email	ईमेल
mr	invite_code	आमंत्रण कोड
mr	current_password	वर्तमान पासवर्ड
mr	new_password	नवीन पासवर्ड
mr	confirm_new_password	नवीन पासवर्डची पुष्टी करा
mr	enter_room	खोलीत प्रवेश करा
mr	create_account	खाते तयार करा
mr	update_password	पासवर्ड अपडेट करा
mr	cancel	रद्द करा
mr	welcome_back_enter_room	परत स्वागत आहे.
mr	play_register_update_account	खेळा, नोंदणी करा किंवा तुमचे खाते अपडेट करा
mr	loading_text	मजकूर लोड करत आहे
mr	enter_user_name_and_password	वापरकर्ता नाव आणि संकेतशब्द प्रविष्ट करा
mr	signing_in	साइन इन करत आहे...
mr	complete_registration_fields	सर्व नोंदणी फील्ड पूर्ण करा
mr	creating_account	खाते तयार करत आहे...
mr	complete_password_fields	सर्व पासवर्ड फील्ड पूर्ण करा
mr	updating_password	पासवर्ड अपडेट करत आहे...
mr	no_login_response	लॉगिन प्रतिसाद नाही
mr	login_request_failed	लॉगिन विनंती अयशस्वी: {0}
mr	login_request_returned_no_data	लॉगिन विनंतीने कोणताही डेटा दिला नाही
mr	invalid_login	अवैध लॉगिन
mr	no_registration_response	नोंदणी प्रतिसाद नाही
mr	registration_failed	नोंदणी अयशस्वी: {0}
mr	no_password_change_response	पासवर्ड बदलण्याचा प्रतिसाद नाही
mr	password_change_failed	पासवर्ड बदलणे अयशस्वी: {0}
mr	request_returned_no_data	विनंतीने कोणताही डेटा दिला नाही
mr	password_changed_sign_in	पासवर्ड बदलला.
mr	request_failed	विनंती अयशस्वी
mr	malformed_text_data_from	{0} वरून विकृत मजकूर डेटा
mr	error_loading_text	मजकूर लोड करताना त्रुटी: {0}
mr	forfeit_confirm	तुम्हाला हा गेम खरोखरच गमावायचा आहे का?
hu	dialog_title	Játék bejelentkezés
hu	sign_in	Jelentkezzen be
hu	register	Nyilvántartás
hu	change_password	Jelszó módosítása
hu	please_sign_in	Kérjük, jelentkezzen be
hu	user_name	Felhasználónév
hu	password	Jelszó
hu	confirm_password	Jelszó megerősítése
hu	email	Email
hu	invite_code	Meghívó kód
hu	current_password	Jelenlegi jelszó
hu	new_password	Új jelszó
hu	confirm_new_password	Új jelszó megerősítése
hu	enter_room	Lépjen be a szobába
hu	create_account	Fiók létrehozása
hu	update_password	Jelszó frissítése
hu	cancel	Mégsem
hu	welcome_back_enter_room	Isten hozott újra.
hu	play_register_update_account	JÁTSSZ, REGISZTRÁLJ VAGY FRISSÍTSD FIÓKODAT
hu	loading_text	Szöveg betöltése
hu	enter_user_name_and_password	Adja meg a felhasználónevet és a jelszót
hu	signing_in	Bejelentkezés...
hu	complete_registration_fields	Töltse ki az összes regisztrációs mezőt
hu	creating_account	Fiók létrehozása...
hu	complete_password_fields	Töltse ki az összes jelszómezőt
hu	updating_password	Jelszó frissítése...
hu	no_login_response	Nincs bejelentkezési válasz
hu	login_request_failed	Sikertelen bejelentkezési kérelem: {0}
hu	login_request_returned_no_data	A bejelentkezési kérelem nem adott vissza adatokat
hu	invalid_login	Érvénytelen bejelentkezés
hu	no_registration_response	Nincs regisztrációs válasz
hu	registration_failed	Sikertelen regisztráció: {0}
hu	no_password_change_response	Nincs jelszó változtatási válasz
hu	password_change_failed	A jelszómódosítás sikertelen: {0}
hu	request_returned_no_data	A kérés nem adott vissza adatokat
hu	password_changed_sign_in	Jelszó megváltozott.
hu	request_failed	A kérés sikertelen
hu	malformed_text_data_from	Rosszul formázott szövegadatok a {0}-tól
hu	error_loading_text	Hiba a szöveg betöltésekor: {0}
hu	forfeit_confirm	Tényleg ki akarod hagyni ezt a játékot?
fa	dialog_title	ورود به بازی
fa	sign_in	وارد شوید
fa	register	ثبت نام کنید
fa	change_password	رمز عبور را تغییر دهید
fa	please_sign_in	لطفا وارد شوید
fa	user_name	نام کاربری
fa	password	رمز عبور
fa	confirm_password	رمز عبور را تایید کنید
fa	email	ایمیل
fa	invite_code	کد دعوت
fa	current_password	رمز عبور فعلی
fa	new_password	رمز عبور جدید
fa	confirm_new_password	رمز عبور جدید را تأیید کنید
fa	enter_room	وارد اتاق شوید
fa	create_account	ایجاد حساب کاربری
fa	update_password	رمز عبور را به روز کنید
fa	cancel	لغو کنید
fa	welcome_back_enter_room	خوش آمدید.
fa	play_register_update_account	حساب خود را بازی کنید، ثبت کنید یا به روز کنید
fa	loading_text	در حال بارگذاری متن
fa	enter_user_name_and_password	نام کاربری و رمز عبور را وارد کنید
fa	signing_in	ورود به سیستم...
fa	complete_registration_fields	تمام فیلدهای ثبت نام را تکمیل کنید
fa	creating_account	در حال ایجاد حساب کاربری...
fa	complete_password_fields	تمام فیلدهای رمز عبور را تکمیل کنید
fa	updating_password	در حال به روز رسانی رمز عبور...
fa	no_login_response	بدون پاسخ ورود
fa	login_request_failed	درخواست ورود ناموفق بود: {0}
fa	login_request_returned_no_data	درخواست ورود هیچ داده ای برگرداند
fa	invalid_login	ورود نامعتبر است
fa	no_registration_response	بدون پاسخ ثبت نام
fa	registration_failed	ثبت نام انجام نشد: {0}
fa	no_password_change_response	بدون پاسخ به تغییر رمز عبور
fa	password_change_failed	تغییر رمز عبور انجام نشد: {0}
fa	request_returned_no_data	درخواست هیچ داده ای برگرداند
fa	password_changed_sign_in	رمز عبور تغییر کرد.
fa	request_failed	درخواست ناموفق بود
fa	malformed_text_data_from	داده های متنی نادرست از {0}
fa	error_loading_text	خطا در بارگیری متن: {0}
fa	forfeit_confirm	آیا واقعاً می خواهید این بازی را از دست بدهید؟
us	dialog_title	RetroPlayHub Login
us	sign_in	Sign In
us	register	Register
us	change_password	Change Password
us	please_sign_in	Please sign in
